date,day_of_week,time_of_day,is_holiday,person_condition,at_home,guests_present,mood,temperature,light_level,bedroom_light,living_room_light,bathroom_light,kitchen_light,ac_temp,tv_status,music_player_status,water_heater_status,smart_locks,security_cameras,security_system,watch_tv,play_music,music_type
2023-02-14,Tuesday,evening,0,at_home,1,0,energetic,16.2,146,0,36,0,83,25,1,1,0,0,1,1,1,1,Electronic
2023-02-14,Tuesday,night,0,sleeping,1,0,peaceful,14.1,64,10,0,0,0,23,0,0,0,1,1,1,0,0,Electronic
2023-02-15,Wednesday,morning,0,at_work,0,0,energetic,12.2,332,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-15,Wednesday,afternoon,0,out,0,0,happy,22.8,665,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-15,Wednesday,evening,0,at_home,1,0,tired,13.5,290,0,55,68,85,26,1,0,0,0,1,1,1,0,Classical
2023-02-15,Wednesday,night,0,awake,0,0,energetic,14.6,73,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-16,Thursday,morning,0,at_work,0,0,stressed,15.4,488,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-16,Thursday,afternoon,0,out,0,0,energetic,22.1,799,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-16,Thursday,evening,0,out,0,0,calm,18.9,249,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-16,Thursday,night,0,sleeping,1,0,peaceful,14.2,105,1,0,0,0,24,0,0,0,1,1,1,0,0,Electronic
2023-02-17,Friday,morning,0,at_work,0,0,energetic,15.4,395,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-17,Friday,afternoon,0,at_work,0,0,stressed,21.6,683,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-17,Friday,evening,0,out,0,0,stressed,14.3,161,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-17,Friday,night,0,sleeping,1,0,peaceful,13.1,52,10,0,0,0,25,0,0,0,1,1,1,0,0,Ambient
2023-02-18,Saturday,morning,1,at_home,1,0,stressed,13.4,351,0,0,0,0,26,0,0,1,0,1,1,0,0,Rock
2023-02-18,Saturday,afternoon,1,out,0,0,tired,19.3,684,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-18,Saturday,evening,1,sleeping,1,0,peaceful,14.8,295,8,0,0,0,26,0,0,0,1,1,1,0,0,Classical
2023-02-18,Saturday,night,1,sleeping,1,0,peaceful,11.1,97,4,0,0,0,23,0,0,0,1,1,1,0,0,Classical
2023-02-19,Sunday,morning,1,at_home,1,1,energetic,14.3,309,0,0,0,0,24,0,1,1,0,1,1,0,1,Rock
2023-02-19,Sunday,afternoon,1,at_home,1,0,happy,19.9,528,0,31,0,88,23,1,1,1,0,1,1,1,1,Country
2023-02-19,Sunday,evening,1,at_home,1,0,energetic,15.7,258,0,0,0,0,25,0,1,0,0,1,1,0,1,Classical
2023-02-19,Sunday,night,1,sleeping,1,0,peaceful,10.7,144,0,0,0,0,26,0,0,0,1,1,1,0,0,Classical
2023-02-20,Monday,morning,0,sleeping,1,0,peaceful,17.0,205,0,0,0,0,23,0,0,0,1,1,1,0,0,Hip Hop
2023-02-20,Monday,afternoon,0,at_work,0,0,focused,22.1,448,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-20,Monday,evening,0,at_home,1,0,tired,15.1,264,0,30,0,0,23,1,0,1,0,1,1,1,0,Ambient
2023-02-20,Monday,night,0,sleeping,1,0,peaceful,14.9,52,3,0,0,0,25,0,0,0,1,1,1,0,0,Classical
2023-02-21,Tuesday,morning,0,getting_ready,1,0,happy,13.3,330,61,0,0,0,24,0,0,1,0,1,1,0,0,Electronic
2023-02-21,Tuesday,afternoon,0,at_work,0,0,tired,17.2,446,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-21,Tuesday,evening,0,sleeping,1,0,peaceful,15.7,193,1,0,0,0,24,0,0,0,1,1,1,0,0,Electronic
2023-02-21,Tuesday,night,0,out,0,0,stressed,12.6,85,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-22,Wednesday,morning,0,getting_ready,1,0,happy,17.9,299,100,0,0,90,23,0,1,1,0,1,1,0,1,Pop
2023-02-22,Wednesday,afternoon,0,at_work,0,0,focused,22.5,495,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-22,Wednesday,evening,0,at_home,1,0,energetic,15.9,129,0,0,0,89,26,0,1,1,0,1,1,0,1,Pop
2023-02-22,Wednesday,night,0,awake,0,0,calm,13.4,87,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-23,Thursday,morning,0,getting_ready,1,0,energetic,17.1,491,71,0,0,0,24,0,1,1,0,1,1,0,1,Hip Hop
2023-02-23,Thursday,afternoon,0,at_work,0,0,focused,22.7,424,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-23,Thursday,evening,0,at_home,1,0,tired,17.8,285,0,0,85,0,24,0,0,1,1,1,1,0,0,Classical
2023-02-23,Thursday,night,0,sleeping,1,0,peaceful,14.2,111,10,0,0,0,26,0,0,0,1,1,1,0,0,Pop
2023-02-24,Friday,morning,0,at_work,0,0,focused,15.7,285,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-24,Friday,afternoon,0,at_work,0,0,stressed,20.1,785,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-24,Friday,evening,0,sleeping,1,0,peaceful,15.3,172,5,0,0,0,25,0,0,0,1,1,1,0,0,Ambient
2023-02-24,Friday,night,0,sleeping,1,0,peaceful,11.6,104,8,0,0,0,23,0,0,0,1,1,1,0,0,Country
2023-02-25,Saturday,morning,1,out,0,0,tired,17.4,332,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-25,Saturday,afternoon,1,sleeping,1,0,peaceful,17.3,537,10,0,0,0,25,0,0,0,1,1,1,0,0,Jazz
2023-02-25,Saturday,evening,1,out,0,0,energetic,14.0,191,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-25,Saturday,night,1,sleeping,1,0,peaceful,11.8,75,4,0,0,0,26,0,0,0,1,1,1,0,0,Hip Hop
2023-02-26,Sunday,morning,1,sleeping,1,0,peaceful,12.1,388,3,0,0,0,25,0,0,0,1,1,1,0,0,Classical
2023-02-26,Sunday,afternoon,1,at_home,1,0,happy,21.8,526,0,0,0,0,0,0,0,1,0,1,1,0,0,Rock
2023-02-26,Sunday,evening,1,sleeping,1,0,peaceful,18.3,201,3,0,0,0,25,0,0,0,1,1,1,0,0,Country
2023-02-26,Sunday,night,1,out,0,0,calm,13.3,134,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-27,Monday,morning,0,at_work,0,0,energetic,15.4,462,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-27,Monday,afternoon,0,at_home,1,0,energetic,18.1,598,0,37,0,0,26,1,1,1,0,1,1,1,1,Hip Hop
2023-02-27,Monday,evening,0,at_home,1,0,energetic,16.2,207,0,0,0,99,23,0,1,1,0,1,1,0,1,Electronic
2023-02-27,Monday,night,0,sleeping,1,0,peaceful,12.1,78,2,0,0,0,25,0,0,0,1,1,1,0,0,Ambient
2023-02-28,Tuesday,morning,0,at_work,0,0,stressed,13.1,240,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-28,Tuesday,afternoon,0,at_work,0,0,focused,17.5,406,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-02-28,Tuesday,evening,0,at_home,1,1,energetic,13.9,277,0,0,91,95,26,0,1,1,0,1,1,0,1,Rock
2023-02-28,Tuesday,night,0,sleeping,1,0,peaceful,10.4,74,0,0,0,0,25,0,0,0,1,1,1,0,0,Hip Hop
2023-03-01,Wednesday,morning,0,at_work,0,0,focused,24.7,293,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-01,Wednesday,afternoon,0,at_work,0,0,tired,25.2,647,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-01,Wednesday,evening,0,out,0,0,energetic,24.0,189,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-01,Wednesday,night,0,sleeping,1,0,peaceful,21.1,131,4,0,0,0,0,0,0,0,1,1,1,0,0,Country
2023-03-02,Thursday,morning,0,at_work,0,0,tired,21.3,218,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-02,Thursday,afternoon,0,at_work,0,0,tired,26.5,461,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-02,Thursday,evening,0,at_home,1,0,calm,21.3,253,0,0,0,0,0,0,0,0,0,1,1,0,0,Country
2023-03-02,Thursday,night,0,sleeping,1,0,peaceful,20.8,109,2,0,0,0,0,0,0,0,1,1,1,0,0,Rock
2023-03-03,Friday,morning,0,at_work,0,0,stressed,23.0,437,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-03,Friday,afternoon,0,at_work,0,0,tired,24.1,431,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-03,Friday,evening,0,at_home,1,0,energetic,25.1,228,0,0,0,85,0,0,1,0,0,1,1,0,1,Rock
2023-03-03,Friday,night,0,sleeping,1,0,peaceful,18.0,58,6,0,0,0,25,0,0,0,1,1,1,0,0,Electronic
2023-03-04,Saturday,morning,1,at_home,1,0,calm,21.6,365,0,0,0,87,0,0,0,0,0,1,1,0,0,Electronic
2023-03-04,Saturday,afternoon,1,at_home,1,0,stressed,28.4,651,0,0,0,86,22,0,0,0,1,1,1,0,0,Electronic
2023-03-04,Saturday,evening,1,at_home,1,0,tired,24.6,210,0,46,0,100,0,1,0,0,1,1,1,1,0,Rock
2023-03-04,Saturday,night,1,out,0,0,tired,18.7,60,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-05,Sunday,morning,1,at_home,1,0,stressed,20.3,386,0,0,74,0,0,0,0,1,0,1,1,0,0,Jazz
2023-03-05,Sunday,afternoon,1,at_home,1,0,tired,25.7,781,0,0,61,0,0,0,0,0,0,1,1,0,0,Ambient
2023-03-05,Sunday,evening,1,sleeping,1,0,peaceful,23.2,112,2,0,0,0,0,0,0,0,1,1,1,0,0,Hip Hop
2023-03-05,Sunday,night,1,awake,0,0,happy,19.5,107,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-06,Monday,morning,0,getting_ready,1,0,energetic,22.0,240,87,0,89,78,0,0,1,1,1,1,1,0,1,Jazz
2023-03-06,Monday,afternoon,0,at_home,1,0,calm,25.8,584,0,51,89,84,0,1,0,0,1,1,1,1,0,Jazz
2023-03-06,Monday,evening,0,at_home,1,1,calm,24.4,197,0,51,0,78,0,1,1,0,0,1,1,1,1,Jazz
2023-03-06,Monday,night,0,awake,0,0,energetic,18.5,105,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-07,Tuesday,morning,0,at_work,0,0,tired,19.1,234,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-07,Tuesday,afternoon,0,at_work,0,0,stressed,29.4,648,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-07,Tuesday,evening,0,out,0,0,tired,23.8,232,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-07,Tuesday,night,0,sleeping,1,0,peaceful,20.1,111,1,0,0,0,0,0,0,0,1,1,1,0,0,Ambient
2023-03-08,Wednesday,morning,0,at_work,0,0,tired,19.1,459,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-08,Wednesday,afternoon,0,out,0,0,stressed,26.5,436,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-08,Wednesday,evening,0,at_home,1,0,stressed,23.1,169,0,53,0,93,0,1,0,0,0,1,1,1,0,Jazz
2023-03-08,Wednesday,night,0,sleeping,1,0,peaceful,19.0,70,0,0,0,0,24,0,0,0,1,1,1,0,0,Rock
2023-03-09,Thursday,morning,0,at_work,0,0,tired,24.0,346,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-09,Thursday,afternoon,0,at_work,0,0,tired,24.4,465,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-09,Thursday,evening,0,out,0,0,calm,20.2,291,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-09,Thursday,night,0,sleeping,1,0,peaceful,19.7,92,3,0,0,0,24,0,0,0,1,1,1,0,0,Electronic
2023-03-10,Friday,morning,0,at_work,0,0,focused,21.5,242,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-10,Friday,afternoon,0,out,0,0,stressed,25.3,422,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-10,Friday,evening,0,at_home,1,1,calm,23.0,227,0,0,0,0,0,0,1,0,0,1,1,0,1,Ambient
2023-03-10,Friday,night,0,sleeping,1,0,peaceful,20.8,78,10,0,0,0,0,0,0,0,1,1,1,0,0,Rock
2023-03-11,Saturday,morning,1,out,0,0,calm,23.9,207,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-11,Saturday,afternoon,1,at_home,1,1,happy,28.8,795,0,57,0,96,20,1,1,0,0,1,1,1,1,Pop
2023-03-11,Saturday,evening,1,at_home,1,0,tired,25.7,240,0,57,0,100,0,1,0,0,0,1,1,1,0,Hip Hop
2023-03-11,Saturday,night,1,sleeping,1,0,peaceful,20.2,71,4,0,0,0,0,0,0,0,1,1,1,0,0,Country
2023-03-12,Sunday,morning,1,at_home,1,1,energetic,19.8,398,0,0,0,0,23,0,1,1,0,1,1,0,1,Pop
2023-03-12,Sunday,afternoon,1,out,0,0,happy,28.2,787,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-12,Sunday,evening,1,at_home,1,0,happy,24.8,230,0,0,0,0,0,0,0,0,0,1,1,0,0,Ambient
2023-03-12,Sunday,night,1,out,0,0,tired,18.4,85,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-13,Monday,morning,0,at_work,0,0,focused,22.0,497,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-13,Monday,afternoon,0,at_work,0,0,tired,27.8,400,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-13,Monday,evening,0,at_home,1,0,happy,20.2,224,0,32,65,0,0,1,1,0,0,1,1,1,1,Jazz
2023-03-13,Monday,night,0,sleeping,1,0,peaceful,18.3,64,0,0,0,0,25,0,0,0,1,1,1,0,0,Ambient
2023-03-14,Tuesday,morning,0,at_work,0,0,energetic,24.1,458,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-14,Tuesday,afternoon,0,at_work,0,0,focused,26.2,575,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-14,Tuesday,evening,0,at_home,1,0,tired,22.2,253,0,35,0,0,0,1,0,0,0,1,1,1,0,Country
2023-03-14,Tuesday,night,0,sleeping,1,0,peaceful,19.8,107,3,0,0,0,26,0,0,0,1,1,1,0,0,Classical
2023-03-15,Wednesday,morning,0,at_work,0,0,focused,23.8,338,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-15,Wednesday,afternoon,0,at_home,1,1,tired,28.0,482,0,0,0,99,23,0,0,0,0,1,1,0,0,Electronic
2023-03-15,Wednesday,evening,0,at_home,1,0,calm,25.7,196,0,54,0,0,0,1,0,0,0,1,1,1,0,Country
2023-03-15,Wednesday,night,0,sleeping,1,0,peaceful,20.0,51,0,0,0,0,0,0,0,0,1,1,1,0,0,Pop
2023-03-16,Thursday,morning,0,at_work,0,0,tired,22.0,399,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-16,Thursday,afternoon,0,at_work,0,0,stressed,29.5,568,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-16,Thursday,evening,0,out,0,0,calm,21.8,290,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-16,Thursday,night,0,sleeping,1,0,peaceful,18.0,143,3,0,0,0,24,0,0,0,1,1,1,0,0,Country
2023-03-17,Friday,morning,0,at_work,0,0,focused,19.8,205,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-17,Friday,afternoon,0,at_work,0,0,focused,29.9,607,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-17,Friday,evening,0,at_home,1,1,stressed,24.7,296,0,56,0,0,0,1,0,0,0,1,1,1,0,Hip Hop
2023-03-17,Friday,night,0,awake,0,0,tired,19.5,150,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-18,Saturday,morning,1,out,0,0,stressed,20.7,220,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-18,Saturday,afternoon,1,at_home,1,0,calm,29.9,729,0,0,74,87,22,0,0,0,1,1,1,0,0,Pop
2023-03-18,Saturday,evening,1,at_home,1,0,tired,22.4,198,0,39,0,91,0,1,0,0,0,1,1,1,0,Rock
2023-03-18,Saturday,night,1,out,0,0,tired,21.2,136,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-19,Sunday,morning,1,out,0,0,tired,23.4,461,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-19,Sunday,afternoon,1,at_home,1,0,happy,28.2,441,0,0,0,0,23,0,0,0,0,1,1,0,0,Ambient
2023-03-19,Sunday,evening,1,out,0,0,tired,20.9,246,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-19,Sunday,night,1,sleeping,1,0,peaceful,19.8,50,2,0,0,0,26,0,0,0,1,1,1,0,0,Jazz
2023-03-20,Monday,morning,0,sleeping,1,0,peaceful,24.6,269,9,0,0,0,0,0,0,0,1,1,1,0,0,Country
2023-03-20,Monday,afternoon,0,at_home,1,0,tired,25.7,752,0,36,0,70,0,1,0,0,0,1,1,1,0,Country
2023-03-20,Monday,evening,0,out,0,0,calm,21.6,122,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-20,Monday,night,0,sleeping,1,0,peaceful,20.3,116,7,0,0,0,0,0,0,0,1,1,1,0,0,Electronic
2023-03-21,Tuesday,morning,0,getting_ready,1,0,happy,24.4,429,89,0,0,0,0,0,0,1,0,1,1,0,0,Jazz
2023-03-21,Tuesday,afternoon,0,at_work,0,0,focused,26.0,471,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-21,Tuesday,evening,0,at_home,1,0,stressed,25.2,173,0,0,0,80,0,0,0,0,0,1,1,0,0,Pop
2023-03-21,Tuesday,night,0,sleeping,1,0,peaceful,17.9,69,4,0,0,0,23,0,0,0,1,1,1,0,0,Jazz
2023-03-22,Wednesday,morning,0,at_work,0,0,tired,19.7,484,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-22,Wednesday,afternoon,0,at_work,0,0,stressed,26.4,788,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-22,Wednesday,evening,0,out,0,0,calm,24.0,235,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-22,Wednesday,night,0,sleeping,1,0,peaceful,17.6,76,5,0,0,0,26,0,0,0,1,1,1,0,0,Country
2023-03-23,Thursday,morning,0,getting_ready,1,1,energetic,22.9,341,96,0,0,0,0,0,1,1,1,1,1,0,1,Classical
2023-03-23,Thursday,afternoon,0,out,0,0,happy,28.6,582,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-23,Thursday,evening,0,out,0,0,happy,20.0,246,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-23,Thursday,night,0,sleeping,1,0,peaceful,21.5,141,3,0,0,0,0,0,0,0,1,1,1,0,0,Classical
2023-03-24,Friday,morning,0,at_work,0,0,tired,20.9,291,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-24,Friday,afternoon,0,out,0,0,happy,26.7,427,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-24,Friday,evening,0,sleeping,1,0,peaceful,22.0,291,6,0,0,0,0,0,0,0,1,1,1,0,0,Country
2023-03-24,Friday,night,0,sleeping,1,0,peaceful,20.3,109,5,0,0,0,0,0,0,0,1,1,1,0,0,Classical
2023-03-25,Saturday,morning,1,out,0,0,happy,20.5,325,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-25,Saturday,afternoon,1,at_home,1,0,tired,27.4,538,0,0,0,0,24,0,0,0,1,1,1,0,0,Pop
2023-03-25,Saturday,evening,1,sleeping,1,0,peaceful,25.0,239,7,0,0,0,0,0,0,0,1,1,1,0,0,Pop
2023-03-25,Saturday,night,1,sleeping,1,0,peaceful,18.9,138,7,0,0,0,23,0,0,0,1,1,1,0,0,Jazz
2023-03-26,Sunday,morning,1,at_home,1,0,energetic,19.9,224,0,0,0,94,25,0,1,1,0,1,1,0,1,Hip Hop
2023-03-26,Sunday,afternoon,1,at_home,1,0,happy,25.6,742,0,0,0,0,0,0,1,0,0,1,1,0,1,Pop
2023-03-26,Sunday,evening,1,at_home,1,0,happy,25.5,255,0,56,72,87,0,1,1,0,0,1,1,1,1,Jazz
2023-03-26,Sunday,night,1,sleeping,1,0,peaceful,21.3,96,2,0,0,0,0,0,0,0,1,1,1,0,0,Classical
2023-03-27,Monday,morning,0,at_work,0,0,energetic,21.5,351,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-27,Monday,afternoon,0,out,0,0,happy,28.9,798,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-27,Monday,evening,0,out,0,0,stressed,21.3,113,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-27,Monday,night,0,sleeping,1,0,peaceful,17.1,72,1,0,0,0,26,0,0,0,1,1,1,0,0,Hip Hop
2023-03-28,Tuesday,morning,0,getting_ready,1,0,happy,24.9,258,89,0,0,0,0,0,1,0,0,1,1,0,1,Hip Hop
2023-03-28,Tuesday,afternoon,0,at_work,0,0,tired,28.0,778,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-28,Tuesday,evening,0,at_home,1,0,tired,21.4,299,0,0,0,94,0,0,0,0,1,1,1,0,0,Ambient
2023-03-28,Tuesday,night,0,sleeping,1,0,peaceful,18.3,112,5,0,0,0,23,0,0,0,1,1,1,0,0,Electronic
2023-03-29,Wednesday,morning,0,at_work,0,0,focused,23.6,456,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-29,Wednesday,afternoon,0,out,0,0,tired,25.5,434,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-29,Wednesday,evening,0,at_home,1,0,energetic,22.3,183,0,36,0,75,0,1,1,0,0,1,1,1,1,Ambient
2023-03-29,Wednesday,night,0,sleeping,1,0,peaceful,18.2,78,3,0,0,0,23,0,0,0,1,1,1,0,0,Jazz
2023-03-30,Thursday,morning,0,at_work,0,0,focused,22.6,293,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-30,Thursday,afternoon,0,out,0,0,tired,24.6,576,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-30,Thursday,evening,0,at_home,1,0,tired,22.3,195,0,30,64,0,0,1,0,0,0,1,1,1,0,Pop
2023-03-30,Thursday,night,0,sleeping,1,0,peaceful,17.4,123,10,0,0,0,23,0,0,0,1,1,1,0,0,Pop
2023-03-31,Friday,morning,0,at_work,0,0,stressed,20.6,201,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-31,Friday,afternoon,0,at_work,0,0,focused,28.3,800,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-31,Friday,evening,0,out,0,0,calm,22.8,246,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-03-31,Friday,night,0,sleeping,1,0,peaceful,20.2,95,3,0,0,0,0,0,0,0,1,1,1,0,0,Ambient
2023-04-01,Saturday,morning,1,at_home,1,0,tired,21.6,205,0,0,0,0,0,0,0,1,0,1,1,0,0,Classical
2023-04-01,Saturday,afternoon,1,at_home,1,0,happy,28.5,780,0,0,0,84,20,0,1,0,1,1,1,0,1,Rock
2023-04-01,Saturday,evening,1,at_home,1,0,happy,24.8,281,0,41,0,72,0,1,1,0,1,1,1,1,1,Pop
2023-04-01,Saturday,night,1,awake,0,0,stressed,18.2,54,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-04-02,Sunday,morning,1,at_home,1,0,calm,19.3,338,0,0,78,78,26,0,0,1,1,1,1,0,0,Pop
2023-04-02,Sunday,afternoon,1,at_home,1,0,tired,27.9,579,0,0,0,97,21,0,0,0,0,1,1,0,0,Rock
2023-04-02,Sunday,evening,1,out,0,0,tired,21.8,153,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-04-02,Sunday,night,1,sleeping,1,0,peaceful,21.4,73,3,0,0,0,0,0,0,0,1,1,1,0,0,Classical
2023-04-03,Monday,morning,0,at_work,0,0,focused,20.5,448,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-04-03,Monday,afternoon,0,at_home,1,1,calm,28.6,759,0,33,89,0,21,1,1,0,0,1,1,1,1,Pop
2023-04-03,Monday,evening,0,at_home,1,0,calm,23.2,207,0,42,0,74,0,1,0,0,1,1,1,1,0,Classical
2023-04-03,Monday,night,0,sleeping,1,0,peaceful,17.3,77,3,0,0,0,23,0,0,0,1,1,1,0,0,Pop
2023-04-04,Tuesday,morning,0,at_work,0,0,focused,23.3,394,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-04-04,Tuesday,afternoon,0,at_work,0,0,tired,26.5,785,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-04-04,Tuesday,evening,0,sleeping,1,0,peaceful,25.0,124,6,0,0,0,0,0,0,0,1,1,1,0,0,Jazz
2023-04-04,Tuesday,night,0,sleeping,1,0,peaceful,21.0,84,4,0,0,0,0,0,0,0,1,1,1,0,0,Rock
2023-04-05,Wednesday,morning,0,getting_ready,1,1,happy,24.3,485,70,0,77,99,0,0,1,1,1,1,1,0,1,Hip Hop
2023-04-05,Wednesday,afternoon,0,at_work,0,0,energetic,25.3,435,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-04-05,Wednesday,evening,0,at_home,1,0,happy,20.5,261,0,51,0,84,0,1,1,0,0,1,1,1,1,Pop
2023-04-05,Wednesday,night,0,out,0,0,calm,18.6,75,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-04-06,Thursday,morning,0,getting_ready,1,0,tired,22.7,220,95,0,0,74,0,0,0,1,0,1,1,0,0,Classical
2023-04-06,Thursday,afternoon,0,at_home,1,0,stressed,28.8,563,0,0,0,0,19,0,0,0,0,1,1,0,0,Rock
2023-04-06,Thursday,evening,0,at_home,1,0,energetic,25.7,261,0,57,0,79,0,1,1,0,0,1,1,1,1,Classical
2023-04-06,Thursday,night,0,sleeping,1,0,peaceful,19.3,143,0,0,0,0,26,0,0,0,1,1,1,0,0,Classical
2023-04-07,Friday,morning,0,getting_ready,1,1,happy,24.0,269,82,0,100,78,0,0,0,1,1,1,1,0,0,Rock
2023-04-07,Friday,afternoon,0,out,0,0,stressed,25.0,423,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-04-07,Friday,evening,0,out,0,0,tired,21.9,179,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2023-04-07,Friday,night,0,sleeping,1,0,peaceful,18.4,85,9,0,0,0,24,0,0,0,1,1,1,0,0,Jazz
2023-04-08,Saturday,morning,1,sleeping,1,0,peaceful,21.7,254,1,0,0,0,0,0,0,0,1,1,1,0,0,Rock
2023-04-08,Saturday,afternoon,1,out,0,0,tired,25.2,434,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
